 16453 =     7.1.2.2.0.1
 16477 =     7.1.3.1.0.1
 16481 =     7.1.3.1.2.1
 16487 =     7.1.3.2.2.1
 16493 =     7.1.3.3.2.1
 16519 =     7.1.4.3.0.1
 16529 =     7.1.4.4.2.1
 16547 =     7.1.5.2.2.1
 16553 =     7.1.5.3.2.1
 16561 =     7.1.6.0.0.1
 16567 =     7.1.6.1.0.1
 16573 =     7.1.6.2.0.1
 16603 =     7.2.0.2.0.1
 16607 =     7.2.0.2.2.1
 16619 =     7.2.0.4.2.1
 16631 =     7.2.1.1.2.1
 16633 =     7.2.1.2.0.1
 16649 =     7.2.1.4.2.1
 16651 =     7.2.2.0.0.1
 16657 =     7.2.2.1.0.1
 16661 =     7.2.2.1.2.1
 16673 =     7.2.2.3.2.1
 16691 =     7.2.3.1.2.1
 16693 =     7.2.3.2.0.1
 16699 =     7.2.3.3.0.1
 16703 =     7.2.3.3.2.1
 16729 =     7.2.4.3.0.1
 16741 =     7.2.5.0.0.1
 16747 =     7.2.5.1.0.1
 16759 =     7.2.5.3.0.1
 16763 =     7.2.5.3.2.1
 16787 =     7.2.6.2.2.1
 16811 =     7.3.0.1.2.1
 16823 =     7.3.0.3.2.1
 16829 =     7.3.0.4.2.1
 16831 =     7.3.1.0.0.1
 16843 =     7.3.1.2.0.1
 16871 =     7.3.2.1.2.1
 16879 =     7.3.2.3.0.1
 16883 =     7.3.2.3.2.1
 16889 =     7.3.2.4.2.1
 16901 =     7.3.3.1.2.1
 16903 =     7.3.3.2.0.1
 16921 =     7.3.4.0.0.1
 16927 =     7.3.4.1.0.1
 16931 =     7.3.4.1.2.1
 16937 =     7.3.4.2.2.1
 16943 =     7.3.4.3.2.1
 16963 =     7.3.5.2.0.1
 16979 =     7.3.5.4.2.1
 16981 =     7.3.6.0.0.1
 16987 =     7.3.6.1.0.1
 16993 =     7.3.6.2.0.1
 17011 =     7.4.0.0.0.1
 17021 =     7.4.0.1.2.1
 17027 =     7.4.0.2.2.1
 17029 =     7.4.0.3.0.1
 17033 =     7.4.0.3.2.1
 17041 =     7.4.1.0.0.1
 17047 =     7.4.1.1.0.1
 17053 =     7.4.1.2.0.1
 17077 =     7.4.2.1.0.1
 17093 =     7.4.2.3.2.1
 17099 =     7.4.2.4.2.1
 17107 =     7.4.3.1.0.1
 17117 =     7.4.3.2.2.1
 17123 =     7.4.3.3.2.1
 17137 =     7.4.4.1.0.1
 17159 =     7.4.4.4.2.1
 17167 =     7.4.5.1.0.1
 17183 =     7.4.5.3.2.1
 17189 =     7.4.5.4.2.1
 17191 =     7.4.6.0.0.1
 17203 =     7.4.6.2.0.1
 17207 =     7.4.6.2.2.1
 17209 =     7.4.6.3.0.1
 17231 =     7.5.0.1.2.1
 17239 =     7.5.0.3.0.1
 17257 =     7.5.1.1.0.1
 17291 =     7.5.2.1.2.1
 17293 =     7.5.2.2.0.1
 17299 =     7.5.2.3.0.1
 17317 =     7.5.3.1.0.1
 17321 =     7.5.3.1.2.1
 17327 =     7.5.3.2.2.1
 17333 =     7.5.3.3.2.1
 17341 =     7.5.4.0.0.1
 17351 =     7.5.4.1.2.1
 17359 =     7.5.4.3.0.1
 17377 =     7.5.5.1.0.1
 17383 =     7.5.5.2.0.1
 17387 =     7.5.5.2.2.1
 17389 =     7.5.5.3.0.1
 17393 =     7.5.5.3.2.1
 17401 =     7.5.6.0.0.1
 17417 =     7.5.6.2.2.1
 17419 =     7.5.6.3.0.1
 17431 =     7.6.0.0.0.1
 17443 =     7.6.0.2.0.1
 17449 =     7.6.0.3.0.1
 17467 =     7.6.1.1.0.1
 17471 =     7.6.1.1.2.1
 17477 =     7.6.1.2.2.1
 17483 =     7.6.1.3.2.1
 17489 =     7.6.1.4.2.1
 17491 =     7.6.2.0.0.1
 17497 =     7.6.2.1.0.1
 17509 =     7.6.2.3.0.1
 17519 =     7.6.2.4.2.1
 17539 =     7.6.3.3.0.1
 17551 =     7.6.4.0.0.1
 17569 =     7.6.4.3.0.1
 17573 =     7.6.4.3.2.1
 17579 =     7.6.4.4.2.1
 17581 =     7.6.5.0.0.1
 17597 =     7.6.5.2.2.1
 17599 =     7.6.5.3.0.1
 17609 =     7.6.5.4.2.1
 17623 =     7.6.6.2.0.1
 17627 =     7.6.6.2.2.1
 17657 =     7.7.0.2.2.1
 17659 =     7.7.0.3.0.1
 17669 =     7.7.0.4.2.1
 17681 =     7.7.1.1.2.1
 17683 =     7.7.1.2.0.1
 17707 =     7.7.2.1.0.1
 17713 =     7.7.2.2.0.1
 17729 =     7.7.2.4.2.1
 17737 =     7.7.3.1.0.1
 17747 =     7.7.3.2.2.1
 17749 =     7.7.3.3.0.1
 17761 =     7.7.4.0.0.1
 17783 =     7.7.4.3.2.1
 17789 =     7.7.4.4.2.1
 17791 =     7.7.5.0.0.1
 17807 =     7.7.5.2.2.1
 17827 =     7.7.6.1.0.1
 17837 =     7.7.6.2.2.1
 17839 =     7.7.6.3.0.1
 17851 =     7.8.0.0.0.1
 17863 =     7.8.0.2.0.1
 17881 =     7.8.1.0.0.1
 17891 =     7.8.1.1.2.1
 17903 =     7.8.1.3.2.1
 17909 =     7.8.1.4.2.1
 17911 =     7.8.2.0.0.1
 17921 =     7.8.2.1.2.1
 17923 =     7.8.2.2.0.1
 17929 =     7.8.2.3.0.1
 17939 =     7.8.2.4.2.1
 17957 =     7.8.3.2.2.1
 17959 =     7.8.3.3.0.1
 17971 =     7.8.4.0.0.1
 17977 =     7.8.4.1.0.1
 17981 =     7.8.4.1.2.1
 17987 =     7.8.4.2.2.1
 17989 =     7.8.4.3.0.1
 18013 =     7.8.5.2.0.1
 18041 =     7.8.6.1.2.1
 18043 =     7.8.6.2.0.1
 18047 =     7.8.6.2.2.1
 18049 =     7.8.6.3.0.1
 18059 =     7.8.6.4.2.1
 18061 =     7.9.0.0.0.1
 18077 =     7.9.0.2.2.1
 18089 =     7.9.0.4.2.1
 18097 =     7.9.1.1.0.1
 18119 =     7.9.1.4.2.1
 18121 =     7.9.2.0.0.1
 18127 =     7.9.2.1.0.1
 18131 =     7.9.2.1.2.1
 18133 =     7.9.2.2.0.1
 18143 =     7.9.2.3.2.1
 18149 =     7.9.2.4.2.1
 18169 =     7.9.3.3.0.1
 18181 =     7.9.4.0.0.1
 18191 =     7.9.4.1.2.1
 18199 =     7.9.4.3.0.1
 18211 =     7.9.5.0.0.1
 18217 =     7.9.5.1.0.1
 18223 =     7.9.5.2.0.1
 18229 =     7.9.5.3.0.1
 18233 =     7.9.5.3.2.1
 18251 =     7.9.6.1.2.1
 18253 =     7.9.6.2.0.1
 18257 =     7.9.6.2.2.1
 18269 =     7.9.6.4.2.1
 18287 =    7.10.0.2.2.1
 18289 =    7.10.0.3.0.1
 18301 =    7.10.1.0.0.1
 18307 =    7.10.1.1.0.1
 18311 =    7.10.1.1.2.1
 18313 =    7.10.1.2.0.1
 18329 =    7.10.1.4.2.1
 18341 =    7.10.2.1.2.1
 18353 =    7.10.2.3.2.1
 18367 =    7.10.3.1.0.1
 18371 =    7.10.3.1.2.1
 18379 =    7.10.3.3.0.1
 18397 =    7.10.4.1.0.1
 18401 =    7.10.4.1.2.1
 18413 =    7.10.4.3.2.1
 18427 =    7.10.5.1.0.1
 18433 =    7.10.5.2.0.1
 18439 =    7.10.5.3.0.1
 18443 =    7.10.5.3.2.1
 18451 =    7.10.6.0.0.1
 18457 =    7.10.6.1.0.1
 18461 =    7.10.6.1.2.1
 18481 =     8.0.0.0.0.1
 18493 =     8.0.0.2.0.1
 18503 =     8.0.0.3.2.1
 18517 =     8.0.1.1.0.1
 18521 =     8.0.1.1.2.1
 18523 =     8.0.1.2.0.1
 18539 =     8.0.1.4.2.1
 18541 =     8.0.2.0.0.1
 18553 =     8.0.2.2.0.1
 18583 =     8.0.3.2.0.1
 18587 =     8.0.3.2.2.1
 18593 =     8.0.3.3.2.1
 18617 =     8.0.4.2.2.1
 18637 =     8.0.5.1.0.1
 18661 =     8.0.6.0.0.1
 18671 =     8.0.6.1.2.1
 18679 =     8.0.6.3.0.1
 18691 =     8.1.0.0.0.1
 18701 =     8.1.0.1.2.1
 18713 =     8.1.0.3.2.1
 18719 =     8.1.0.4.2.1
 18731 =     8.1.1.1.2.1
 18743 =     8.1.1.3.2.1
 18749 =     8.1.1.4.2.1
 18757 =     8.1.2.1.0.1
 18773 =     8.1.2.3.2.1
 18787 =     8.1.3.1.0.1
 18793 =     8.1.3.2.0.1
 18797 =     8.1.3.2.2.1
 18803 =     8.1.3.3.2.1
 18839 =     8.1.4.4.2.1
 18859 =     8.1.5.3.0.1
 18869 =     8.1.5.4.2.1
 18899 =     8.1.6.4.2.1
 18911 =     8.2.0.1.2.1
 18913 =     8.2.0.2.0.1
 18917 =     8.2.0.2.2.1
 18919 =     8.2.0.3.0.1
 18947 =     8.2.1.2.2.1
 18959 =     8.2.1.4.2.1
 18973 =     8.2.2.2.0.1
 18979 =     8.2.2.3.0.1
 19001 =     8.2.3.1.2.1
 19009 =     8.2.3.3.0.1
 19013 =     8.2.3.3.2.1
 19031 =     8.2.4.1.2.1
 19037 =     8.2.4.2.2.1
 19051 =     8.2.5.0.0.1
 19069 =     8.2.5.3.0.1
 19073 =     8.2.5.3.2.1
 19079 =     8.2.5.4.2.1
 19081 =     8.2.6.0.0.1
 19087 =     8.2.6.1.0.1
 19121 =     8.3.0.1.2.1
 19139 =     8.3.0.4.2.1
 19141 =     8.3.1.0.0.1
 19157 =     8.3.1.2.2.1
 19163 =     8.3.1.3.2.1
 19181 =     8.3.2.1.2.1
 19183 =     8.3.2.2.0.1
 19207 =     8.3.3.1.0.1
 19211 =     8.3.3.1.2.1
 19213 =     8.3.3.2.0.1
 19219 =     8.3.3.3.0.1
 19231 =     8.3.4.0.0.1
 19237 =     8.3.4.1.0.1
 19249 =     8.3.4.3.0.1
 19259 =     8.3.4.4.2.1
 19267 =     8.3.5.1.0.1
 19273 =     8.3.5.2.0.1
 19289 =     8.3.5.4.2.1
 19301 =     8.3.6.1.2.1
 19309 =     8.3.6.3.0.1
 19319 =     8.3.6.4.2.1
 19333 =     8.4.0.2.0.1
 19373 =     8.4.1.3.2.1
 19379 =     8.4.1.4.2.1
 19381 =     8.4.2.0.0.1
 19387 =     8.4.2.1.0.1
 19391 =     8.4.2.1.2.1
 19403 =     8.4.2.3.2.1
 19417 =     8.4.3.1.0.1
 19421 =     8.4.3.1.2.1
 19423 =     8.4.3.2.0.1
 19427 =     8.4.3.2.2.1
 19429 =     8.4.3.3.0.1
 19433 =     8.4.3.3.2.1
 19441 =     8.4.4.0.0.1
 19447 =     8.4.4.1.0.1
 19457 =     8.4.4.2.2.1
 19463 =     8.4.4.3.2.1
 19469 =     8.4.4.4.2.1
 19471 =     8.4.5.0.0.1
 19477 =     8.4.5.1.0.1
 19483 =     8.4.5.2.0.1
 19489 =     8.4.5.3.0.1
 19501 =     8.4.6.0.0.1
 19507 =     8.4.6.1.0.1
 19531 =     8.5.0.0.0.1
 19541 =     8.5.0.1.2.1
 19543 =     8.5.0.2.0.1
 19553 =     8.5.0.3.2.1
 19559 =     8.5.0.4.2.1
 19571 =     8.5.1.1.2.1
 19577 =     8.5.1.2.2.1
 19583 =     8.5.1.3.2.1
 19597 =     8.5.2.1.0.1
 19603 =     8.5.2.2.0.1
 19609 =     8.5.2.3.0.1
 19661 =     8.5.4.1.2.1
 19681 =     8.5.5.0.0.1
 19687 =     8.5.5.1.0.1
 19697 =     8.5.5.2.2.1
 19699 =     8.5.5.3.0.1
 19709 =     8.5.5.4.2.1
 19717 =     8.5.6.1.0.1
 19727 =     8.5.6.2.2.1
 19739 =     8.5.6.4.2.1
 19751 =     8.6.0.1.2.1
 19753 =     8.6.0.2.0.1
 19759 =     8.6.0.3.0.1
 19763 =     8.6.0.3.2.1
 19777 =     8.6.1.1.0.1
 19793 =     8.6.1.3.2.1
 19801 =     8.6.2.0.0.1
 19813 =     8.6.2.2.0.1
 19819 =     8.6.2.3.0.1
 19841 =     8.6.3.1.2.1
 19843 =     8.6.3.2.0.1
 19853 =     8.6.3.3.2.1
 19861 =     8.6.4.0.0.1
 19867 =     8.6.4.1.0.1
 19889 =     8.6.4.4.2.1
 19891 =     8.6.5.0.0.1
 19913 =     8.6.5.3.2.1
 19919 =     8.6.5.4.2.1
 19927 =     8.6.6.1.0.1
 19937 =     8.6.6.2.2.1
 19949 =     8.6.6.4.2.1
 19961 =     8.7.0.1.2.1
 19963 =     8.7.0.2.0.1
 19973 =     8.7.0.3.2.1
 19979 =     8.7.0.4.2.1
 19991 =     8.7.1.1.2.1
 19993 =     8.7.1.2.0.1
 19997 =     8.7.1.2.2.1
 20011 =     8.7.2.0.0.1
 20021 =     8.7.2.1.2.1
 20023 =     8.7.2.2.0.1
 20029 =     8.7.2.3.0.1
 20047 =     8.7.3.1.0.1
 20051 =     8.7.3.1.2.1
 20063 =     8.7.3.3.2.1
 20071 =     8.7.4.0.0.1
 20089 =     8.7.4.3.0.1
 20101 =     8.7.5.0.0.1
 20107 =     8.7.5.1.0.1
 20113 =     8.7.5.2.0.1
 20117 =     8.7.5.2.2.1
 20123 =     8.7.5.3.2.1
 20129 =     8.7.5.4.2.1
 20143 =     8.7.6.2.0.1
 20147 =     8.7.6.2.2.1
 20149 =     8.7.6.3.0.1
 20161 =     8.8.0.0.0.1
 20173 =     8.8.0.2.0.1
 20177 =     8.8.0.2.2.1
 20183 =     8.8.0.3.2.1
 20201 =     8.8.1.1.2.1
 20219 =     8.8.1.4.2.1
 20231 =     8.8.2.1.2.1
 20233 =     8.8.2.2.0.1
 20249 =     8.8.2.4.2.1
 20261 =     8.8.3.1.2.1
 20269 =     8.8.3.3.0.1
 20287 =     8.8.4.1.0.1
 20297 =     8.8.4.2.2.1
 20323 =     8.8.5.2.0.1
 20327 =     8.8.5.2.2.1
 20333 =     8.8.5.3.2.1
 20341 =     8.8.6.0.0.1
 20347 =     8.8.6.1.0.1
 20353 =     8.8.6.2.0.1
 20357 =     8.8.6.2.2.1
 20359 =     8.8.6.3.0.1
 20369 =     8.8.6.4.2.1
 20389 =     8.9.0.3.0.1
 20393 =     8.9.0.3.2.1
 20399 =     8.9.0.4.2.1
 20407 =     8.9.1.1.0.1
 20411 =     8.9.1.1.2.1
 20431 =     8.9.2.0.0.1
 20441 =     8.9.2.1.2.1
 20443 =     8.9.2.2.0.1
 20477 =     8.9.3.2.2.1
 20479 =     8.9.3.3.0.1
 20483 =     8.9.3.3.2.1
 20507 =     8.9.4.2.2.1
 20509 =     8.9.4.3.0.1
 20521 =     8.9.5.0.0.1
 20533 =     8.9.5.2.0.1
 20543 =     8.9.5.3.2.1
 20549 =     8.9.5.4.2.1
 20551 =     8.9.6.0.0.1
 20563 =     8.9.6.2.0.1
 20593 =    8.10.0.2.0.1
 20599 =    8.10.0.3.0.1
 20611 =    8.10.1.0.0.1
 20627 =    8.10.1.2.2.1
 20639 =    8.10.1.4.2.1
 20641 =    8.10.2.0.0.1
 20663 =    8.10.2.3.2.1
 20681 =    8.10.3.1.2.1
 20693 =    8.10.3.3.2.1
 20707 =    8.10.4.1.0.1
 20717 =    8.10.4.2.2.1
 20719 =    8.10.4.3.0.1
 20731 =    8.10.5.0.0.1
 20743 =    8.10.5.2.0.1
 20747 =    8.10.5.2.2.1
 20749 =    8.10.5.3.0.1
 20753 =    8.10.5.3.2.1
 20759 =    8.10.5.4.2.1
 20771 =    8.10.6.1.2.1
 20773 =    8.10.6.2.0.1
 20789 =    8.10.6.4.2.1
 20807 =     9.0.0.2.2.1
 20809 =     9.0.0.3.0.1
 20849 =     9.0.1.4.2.1
 20857 =     9.0.2.1.0.1
 20873 =     9.0.2.3.2.1
 20879 =     9.0.2.4.2.1
 20887 =     9.0.3.1.0.1
 20897 =     9.0.3.2.2.1
 20899 =     9.0.3.3.0.1
 20903 =     9.0.3.3.2.1
 20921 =     9.0.4.1.2.1
 20929 =     9.0.4.3.0.1
 20939 =     9.0.4.4.2.1
 20947 =     9.0.5.1.0.1
 20959 =     9.0.5.3.0.1
 20963 =     9.0.5.3.2.1
 20981 =     9.0.6.1.2.1
 20983 =     9.0.6.2.0.1
 21001 =     9.1.0.0.0.1
 21011 =     9.1.0.1.2.1
 21013 =     9.1.0.2.0.1
 21017 =     9.1.0.2.2.1
 21019 =     9.1.0.3.0.1
 21023 =     9.1.0.3.2.1
 21031 =     9.1.1.0.0.1
 21059 =     9.1.1.4.2.1
 21061 =     9.1.2.0.0.1
 21067 =     9.1.2.1.0.1
 21089 =     9.1.2.4.2.1
 21101 =     9.1.3.1.2.1
 21107 =     9.1.3.2.2.1
 21121 =     9.1.4.0.0.1
 21139 =     9.1.4.3.0.1
 21143 =     9.1.4.3.2.1
 21149 =     9.1.4.4.2.1
 21157 =     9.1.5.1.0.1
 21163 =     9.1.5.2.0.1
 21169 =     9.1.5.3.0.1
 21179 =     9.1.5.4.2.1
 21187 =     9.1.6.1.0.1
 21191 =     9.1.6.1.2.1
 21193 =     9.1.6.2.0.1
 21211 =     9.2.0.0.0.1
 21221 =     9.2.0.1.2.1
 21227 =     9.2.0.2.2.1
 21247 =     9.2.1.1.0.1
 21269 =     9.2.1.4.2.1
 21277 =     9.2.2.1.0.1
 21283 =     9.2.2.2.0.1
 21313 =     9.2.3.2.0.1
 21317 =     9.2.3.2.2.1
 21319 =     9.2.3.3.0.1
 21323 =     9.2.3.3.2.1
 21341 =     9.2.4.1.2.1
 21347 =     9.2.4.2.2.1
 21377 =     9.2.5.2.2.1
 21379 =     9.2.5.3.0.1
 21383 =     9.2.5.3.2.1
 21391 =     9.2.6.0.0.1
 21397 =     9.2.6.1.0.1
 21401 =     9.2.6.1.2.1
 21407 =     9.2.6.2.2.1
 21419 =     9.2.6.4.2.1
 21433 =     9.3.0.2.0.1
 21467 =     9.3.1.2.2.1
 21481 =     9.3.2.0.0.1
 21487 =     9.3.2.1.0.1
 21491 =     9.3.2.1.2.1
 21493 =     9.3.2.2.0.1
 21499 =     9.3.2.3.0.1
 21503 =     9.3.2.3.2.1
 21517 =     9.3.3.1.0.1
 21521 =     9.3.3.1.2.1
 21523 =     9.3.3.2.0.1
 21529 =     9.3.3.3.0.1
 21557 =     9.3.4.2.2.1
 21559 =     9.3.4.3.0.1
 21563 =     9.3.4.3.2.1
 21569 =     9.3.4.4.2.1
 21577 =     9.3.5.1.0.1
 21587 =     9.3.5.2.2.1
 21589 =     9.3.5.3.0.1
 21599 =     9.3.5.4.2.1
 21601 =     9.3.6.0.0.1
 21611 =     9.3.6.1.2.1
 21613 =     9.3.6.2.0.1
 21617 =     9.3.6.2.2.1
 21647 =     9.4.0.2.2.1
 21649 =     9.4.0.3.0.1
 21661 =     9.4.1.0.0.1
 21673 =     9.4.1.2.0.1
 21683 =     9.4.1.3.2.1
 21701 =     9.4.2.1.2.1
 21713 =     9.4.2.3.2.1
 21727 =     9.4.3.1.0.1
 21737 =     9.4.3.2.2.1
 21739 =     9.4.3.3.0.1
 21751 =     9.4.4.0.0.1
 21757 =     9.4.4.1.0.1
 21767 =     9.4.4.2.2.1
 21773 =     9.4.4.3.2.1
 21787 =     9.4.5.1.0.1
 21799 =     9.4.5.3.0.1
 21803 =     9.4.5.3.2.1
 21817 =     9.4.6.1.0.1
 21821 =     9.4.6.1.2.1
 21839 =     9.4.6.4.2.1
 21841 =     9.5.0.0.0.1
 21851 =     9.5.0.1.2.1
 21859 =     9.5.0.3.0.1
 21863 =     9.5.0.3.2.1
 21871 =     9.5.1.0.0.1
 21881 =     9.5.1.1.2.1
 21893 =     9.5.1.3.2.1
 21911 =     9.5.2.1.2.1
 21929 =     9.5.2.4.2.1
 21937 =     9.5.3.1.0.1
 21943 =     9.5.3.2.0.1
 21961 =     9.5.4.0.0.1
 21977 =     9.5.4.2.2.1
 21991 =     9.5.5.0.0.1
 21997 =     9.5.5.1.0.1
 22003 =     9.5.5.2.0.1
 22013 =     9.5.5.3.2.1
 22027 =     9.5.6.1.0.1
 22031 =     9.5.6.1.2.1
 22037 =     9.5.6.2.2.1
 22039 =     9.5.6.3.0.1
 22051 =     9.6.0.0.0.1
 22063 =     9.6.0.2.0.1
 22067 =     9.6.0.2.2.1
 22073 =     9.6.0.3.2.1
 22079 =     9.6.0.4.2.1
 22091 =     9.6.1.1.2.1
 22093 =     9.6.1.2.0.1
 22109 =     9.6.1.4.2.1
 22111 =     9.6.2.0.0.1
 22123 =     9.6.2.2.0.1
 22129 =     9.6.2.3.0.1
 22133 =     9.6.2.3.2.1
 22147 =     9.6.3.1.0.1
 22153 =     9.6.3.2.0.1
 22157 =     9.6.3.2.2.1
 22159 =     9.6.3.3.0.1
 22171 =     9.6.4.0.0.1
 22189 =     9.6.4.3.0.1
 22193 =     9.6.4.3.2.1
 22229 =     9.6.5.4.2.1
 22247 =     9.6.6.2.2.1
 22259 =     9.6.6.4.2.1
 22271 =     9.7.0.1.2.1
 22273 =     9.7.0.2.0.1
 22277 =     9.7.0.2.2.1
 22279 =     9.7.0.3.0.1
 22283 =     9.7.0.3.2.1
 22291 =     9.7.1.0.0.1
 22303 =     9.7.1.2.0.1
 22307 =     9.7.1.2.2.1
 22343 =     9.7.2.3.2.1
 22349 =     9.7.2.4.2.1
 22367 =     9.7.3.2.2.1
 22369 =     9.7.3.3.0.1
 22381 =     9.7.4.0.0.1
 22391 =     9.7.4.1.2.1
 22397 =     9.7.4.2.2.1
 22409 =     9.7.4.4.2.1
 22433 =     9.7.5.3.2.1
 22441 =     9.7.6.0.0.1
 22447 =     9.7.6.1.0.1
 22453 =     9.7.6.2.0.1
 22469 =     9.7.6.4.2.1
 22481 =     9.8.0.1.2.1
 22483 =     9.8.0.2.0.1
 22501 =     9.8.1.0.0.1
 22511 =     9.8.1.1.2.1
 22531 =     9.8.2.0.0.1
 22541 =     9.8.2.1.2.1
 22543 =     9.8.2.2.0.1
 22549 =     9.8.2.3.0.1
 22567 =     9.8.3.1.0.1
 22571 =     9.8.3.1.2.1
 22573 =     9.8.3.2.0.1
 22613 =     9.8.4.3.2.1
 22619 =     9.8.4.4.2.1
 22621 =     9.8.5.0.0.1
 22637 =     9.8.5.2.2.1
 22639 =     9.8.5.3.0.1
 22643 =     9.8.5.3.2.1
 22651 =     9.8.6.0.0.1
 22669 =     9.8.6.3.0.1
 22679 =     9.8.6.4.2.1
 22691 =     9.9.0.1.2.1
 22697 =     9.9.0.2.2.1
 22699 =     9.9.0.3.0.1
 22709 =     9.9.0.4.2.1
 22717 =     9.9.1.1.0.1
 22721 =     9.9.1.1.2.1
 22727 =     9.9.1.2.2.1
 22739 =     9.9.1.4.2.1
 22741 =     9.9.2.0.0.1
 22751 =     9.9.2.1.2.1
 22769 =     9.9.2.4.2.1
 22777 =     9.9.3.1.0.1
 22783 =     9.9.3.2.0.1
 22787 =     9.9.3.2.2.1
 22807 =     9.9.4.1.0.1
 22811 =     9.9.4.1.2.1
 22817 =     9.9.4.2.2.1
 22853 =     9.9.5.3.2.1
 22859 =     9.9.5.4.2.1
 22861 =     9.9.6.0.0.1
 22871 =     9.9.6.1.2.1
 22877 =     9.9.6.2.2.1
 22901 =    9.10.0.1.2.1
 22907 =    9.10.0.2.2.1
 22921 =    9.10.1.0.0.1
 22937 =    9.10.1.2.2.1
 22943 =    9.10.1.3.2.1
 22961 =    9.10.2.1.2.1
 22963 =    9.10.2.2.0.1
 22973 =    9.10.2.3.2.1
 22993 =    9.10.3.2.0.1
 23003 =    9.10.3.3.2.1
 23011 =    9.10.4.0.0.1
 23017 =    9.10.4.1.0.1
 23021 =    9.10.4.1.2.1
 23027 =    9.10.4.2.2.1
 23029 =    9.10.4.3.0.1
 23039 =    9.10.4.4.2.1
 23041 =    9.10.5.0.0.1
 23053 =    9.10.5.2.0.1
 23057 =    9.10.5.2.2.1
 23059 =    9.10.5.3.0.1
 23063 =    9.10.5.3.2.1
 23071 =    9.10.6.0.0.1
 23081 =    9.10.6.1.2.1
 23087 =    9.10.6.2.2.1
 23099 =    9.10.6.4.2.1
 23117 =    10.0.0.2.2.1
 23131 =    10.0.1.0.0.1
 23143 =    10.0.1.2.0.1
 23159 =    10.0.1.4.2.1
 23167 =    10.0.2.1.0.1
 23173 =    10.0.2.2.0.1
 23189 =    10.0.2.4.2.1
 23197 =    10.0.3.1.0.1
 23201 =    10.0.3.1.2.1
 23203 =    10.0.3.2.0.1
 23209 =    10.0.3.3.0.1
 23227 =    10.0.4.1.0.1
 23251 =    10.0.5.0.0.1
 23269 =    10.0.5.3.0.1
 23279 =    10.0.5.4.2.1
 23291 =    10.0.6.1.2.1
 23293 =    10.0.6.2.0.1
 23297 =    10.0.6.2.2.1
 23311 =    10.1.0.0.0.1
 23321 =    10.1.0.1.2.1
 23327 =    10.1.0.2.2.1
 23333 =    10.1.0.3.2.1
 23339 =    10.1.0.4.2.1
 23357 =    10.1.1.2.2.1
 23369 =    10.1.1.4.2.1
 23371 =    10.1.2.0.0.1
 23399 =    10.1.2.4.2.1
 23417 =    10.1.3.2.2.1
 23431 =    10.1.4.0.0.1
 23447 =    10.1.4.2.2.1
 23459 =    10.1.4.4.2.1
 23473 =    10.1.5.2.0.1
 23497 =    10.1.6.1.0.1
 23509 =    10.1.6.3.0.1
 23531 =    10.2.0.1.2.1
 23537 =    10.2.0.2.2.1
 23539 =    10.2.0.3.0.1
 23549 =    10.2.0.4.2.1
 23557 =    10.2.1.1.0.1
 23561 =    10.2.1.1.2.1
 23563 =    10.2.1.2.0.1
 23567 =    10.2.1.2.2.1
 23581 =    10.2.2.0.0.1
 23593 =    10.2.2.2.0.1
 23599 =    10.2.2.3.0.1
 23603 =    10.2.2.3.2.1
 23609 =    10.2.2.4.2.1
 23623 =    10.2.3.2.0.1
 23627 =    10.2.3.2.2.1
 23629 =    10.2.3.3.0.1
 23633 =    10.2.3.3.2.1
 23663 =    10.2.4.3.2.1
 23669 =    10.2.4.4.2.1
 23671 =    10.2.5.0.0.1
 23677 =    10.2.5.1.0.1
 23687 =    10.2.5.2.2.1
 23689 =    10.2.5.3.0.1
 23719 =    10.2.6.3.0.1
 23741 =    10.3.0.1.2.1
 23743 =    10.3.0.2.0.1
 23747 =    10.3.0.2.2.1
 23753 =    10.3.0.3.2.1
 23761 =    10.3.1.0.0.1
 23767 =    10.3.1.1.0.1
 23773 =    10.3.1.2.0.1
 23789 =    10.3.1.4.2.1
 23801 =    10.3.2.1.2.1
 23813 =    10.3.2.3.2.1
 23819 =    10.3.2.4.2.1
 23827 =    10.3.3.1.0.1
 23831 =    10.3.3.1.2.1
 23833 =    10.3.3.2.0.1
 23857 =    10.3.4.1.0.1
 23869 =    10.3.4.3.0.1
 23873 =    10.3.4.3.2.1
 23879 =    10.3.4.4.2.1
 23887 =    10.3.5.1.0.1
 23893 =    10.3.5.2.0.1
 23899 =    10.3.5.3.0.1
 23909 =    10.3.5.4.2.1
 23911 =    10.3.6.0.0.1
 23917 =    10.3.6.1.0.1
 23929 =    10.3.6.3.0.1
 23957 =    10.4.0.2.2.1
 23971 =    10.4.1.0.0.1
 23977 =    10.4.1.1.0.1
 23981 =    10.4.1.1.2.1
 23993 =    10.4.1.3.2.1
 24001 =    10.4.2.0.0.1
 24007 =    10.4.2.1.0.1
 24019 =    10.4.2.3.0.1
 24023 =    10.4.2.3.2.1
 24029 =    10.4.2.4.2.1
 24043 =    10.4.3.2.0.1
 24049 =    10.4.3.3.0.1
 24061 =    10.4.4.0.0.1
 24071 =    10.4.4.1.2.1
 24077 =    10.4.4.2.2.1
 24083 =    10.4.4.3.2.1
 24091 =    10.4.5.0.0.1
 24097 =    10.4.5.1.0.1
 24103 =    10.4.5.2.0.1
 24107 =    10.4.5.2.2.1
 24109 =    10.4.5.3.0.1
